13230081_40_0x0100_spectro::lyser_RIV1000FV20T,results of s::canpoint: ORIGINAL                            ,,,,,,,,,,,,,,,,,,
Date/Time,Status,Well,Turbid. [FTUeq]1750.00-0.00_1,[Turbid._0.0_1.0_0.0_0.0],NO3,[NO3-Neq_0.0_1.0_0.0_0.0],TOCeq [mg/l]218.75-0.00_1,[TOCeq_0.0_1.0_0.0_0.0],DOC,[DOCeq_0.0_1.0_0.0_0.0],SAC254T [Abs/m]NaN-NaN_1,[SAC254T_0.0_1.0_0.0_0.0],SAC436T [Abs/m]NaN-NaN_1,[SAC436T_0.0_1.0_0.0_0.0],Temp. [°C]NaN-NaN_1,[Temp._0.0_1.0_0.0_0.0],analogIN []NaN-NaN_1,[analogIN_0.0_1.0_0.0_0.0],
2015.05.06  10:26:40,Ok,,36,0,0.106,0,7.449,0,0.68,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:30:00,Ok,,35.324,0,0.099,0,7.26,0,0.761,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  10:33:20,Ok,1,28.988,0,0.415,0,26.431,0,14.19,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  10:36:40,Ok,2,21.612,0,1.397,0,22.546,0,12.728,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:40:00,Ok,3,20.137,0,11.39,0,16.577,0,8.778,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:43:20,Ok,4,20.697,0,3.752,0,20.178,0,11.274,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:46:40,Ok,5,21.53,0,9.456,0,17.562,0,9.365,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:50:00,Ok,6,24.012,0,7.362,0,18.429,0,9.876,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:53:20,Ok,7,23.428,0,1.609,0,22.689,0,12.837,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  10:56:40,Ok,8,23.284,0,2.183,0,20.105,0,10.361,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:00:00,Ok,9,19.522,0,18.015,0,11.026,0,4.17,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:03:20,Ok,10,35.481,0,0.081,0,7.242,0,0.767,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:06:40,Ok,,36.556,0,0.074,0,7.345,0,0.647,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:10:00,Ok,,35.474,0,0.065,0,7.331,0,0.792,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:13:20,Ok,,34.828,0,0.099,0,7.3,0,0.792,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:16:40,Ok,1,28.529,0,0.469,0,26.599,0,14.255,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:20:00,Ok,2,21.536,0,1.24,0,22.725,0,12.968,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:23:20,Ok,3,19.904,0,11.154,0,16.667,0,8.851,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:26:40,Ok,4,21.043,0,3.647,0,20.327,0,11.473,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:30:00,Ok,5,20.865,0,9.255,0,17.71,0,9.439,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:33:20,Ok,6,23.012,0,7.24,0,18.452,0,9.988,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:36:40,Ok,7,21.734,0,1.539,0,22.694,0,12.949,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:40:00,Ok,8,23.895,0,1.919,0,20.469,0,10.644,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:43:20,Ok,9,20.028,0,17.929,0,11.179,0,4.23,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.06  11:46:40,Ok,10,35.856,0,0.073,0,7.342,0,0.732,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:50:00,Ok,,36.299,0,0.122,0,7.377,0,0.65,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:53:20,Ok,,35.585,0,0.119,0,7.327,0,0.721,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  11:56:40,Ok,,35.368,0,0.072,0,7.317,0,0.729,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:00:00,Ok,1,28.752,0,0.508,0,27.014,0,14.476,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:03:20,Ok,2,21.227,0,1.092,0,23.059,0,12.984,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:06:40,Ok,3,19.785,0,10.895,0,16.722,0,8.939,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:10:00,Ok,4,21.028,0,3.591,0,20.498,0,11.57,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:13:20,Ok,5,20.982,0,9.031,0,17.819,0,9.538,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:16:40,Ok,6,22.307,0,7.097,0,18.422,0,10.1,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:20:00,Ok,7,21.793,0,1.443,0,22.831,0,13.002,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:23:20,Ok,8,23.472,0,1.64,0,20.639,0,10.704,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:26:40,Ok,9,19.761,0,17.912,0,11.283,0,4.307,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:30:00,Ok,10,36.827,0,0.11,0,7.4,0,0.668,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:33:20,Ok,,35.733,0,0.102,0,7.204,0,0.86,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:36:40,Ok,,35.939,0,0.095,0,7.418,0,0.679,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:40:00,Ok,,34.566,0,0.119,0,7.288,0,0.733,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:43:20,Ok,1,28.638,0,0.571,0,27.323,0,14.615,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:46:40,Ok,2,21.137,0,0.966,0,23.174,0,13.213,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:50:00,Ok,3,20.307,0,10.643,0,16.879,0,8.954,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:53:20,Ok,4,20.839,0,3.525,0,20.622,0,11.612,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  12:56:40,Ok,5,20.042,0,8.841,0,17.842,0,9.573,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:00:00,Ok,6,22.218,0,6.937,0,18.634,0,10.144,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:03:20,Ok,7,22.29,0,1.352,0,22.98,0,13.208,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:06:40,Ok,8,23.212,0,1.333,0,20.889,0,10.899,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  13:10:00,Ok,9,19.697,0,17.891,0,11.416,0,4.297,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:13:20,Ok,10,36.087,0,0.093,0,7.456,0,0.796,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:16:40,Ok,,35.817,0,0.092,0,7.402,0,0.741,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:20:00,Ok,,34.608,0,0.1,0,7.293,0,0.778,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:23:20,Ok,,34.748,0,0.118,0,7.35,0,0.727,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  13:26:40,Ok,1,28.491,0,0.505,0,27.726,0,15.035,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:30:00,Ok,2,21.729,0,0.832,0,23.541,0,13.312,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:33:20,Ok,3,20.184,0,10.471,0,16.933,0,9.08,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:36:40,Ok,4,20.603,0,3.489,0,20.64,0,11.706,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:40:00,Ok,5,19.735,0,8.671,0,17.879,0,9.811,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  13:43:20,Ok,6,22.368,0,6.774,0,18.776,0,10.238,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:46:40,Ok,7,21.635,0,1.272,0,23.156,0,13.265,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  13:50:00,Ok,8,24.983,0,1.09,0,21.587,0,11.458,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  13:53:20,Ok,9,19.898,0,17.874,0,11.558,0,4.278,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  13:56:40,Ok,10,35.357,0,0.089,0,7.325,0,0.705,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:00:00,Ok,,35.31,0,0.083,0,7.399,0,0.644,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:03:20,Ok,,34.383,0,0.11,0,7.313,0,0.798,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:06:40,Ok,,34.084,0,0.104,0,7.257,0,0.862,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:10:00,Ok,1,29.029,0,0.417,0,28.671,0,15.478,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:13:20,Ok,2,21.568,0,0.67,0,23.829,0,13.631,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:16:40,Ok,3,18.633,0,10.28,0,16.751,0,9.154,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  14:20:00,Ok,4,21.247,0,3.399,0,20.921,0,11.742,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.06  14:23:20,Ok,5,19.198,0,8.506,0,17.918,0,9.759,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:26:40,Ok,6,22.71,0,6.661,0,18.969,0,10.315,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:30:00,Ok,7,21.605,0,1.18,0,23.266,0,13.446,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:33:20,Ok,8,23.696,0,0.935,0,21.918,0,11.416,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:36:40,Ok,9,20.167,0,17.782,0,11.719,0,4.45,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:40:00,Ok,10,35.476,0,0.078,0,7.391,0,0.686,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:43:20,Ok,,35.925,0,0.097,0,7.366,0,0.817,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:46:40,Ok,,34.151,0,0.101,0,7.316,0,0.715,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:50:00,Ok,,34.587,0,0.126,0,7.29,0,0.877,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:53:20,Ok,1,28.945,0,0.549,0,28.453,0,15.431,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  14:56:40,Ok,2,20.872,0,0.589,0,23.92,0,13.722,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:00:00,Ok,3,19.042,0,10.093,0,16.928,0,9.289,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:03:20,Ok,4,20.785,0,3.356,0,20.994,0,11.814,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:06:40,Ok,5,19.23,0,8.364,0,18.024,0,9.838,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:10:00,Ok,6,24.709,0,6.516,0,19.3,0,10.64,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:13:20,Ok,7,21.877,0,1.098,0,23.499,0,13.55,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:16:40,Ok,8,23.94,0,0.799,0,22.253,0,11.612,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:20:00,Ok,9,19.593,0,17.794,0,11.871,0,4.4,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:23:20,Ok,10,35.059,0,0.081,0,7.262,0,0.813,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:26:40,Ok,,36.246,0,0.083,0,7.476,0,0.693,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:30:00,Ok,,35.182,0,0.114,0,7.38,0,0.756,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:33:20,Ok,,33.879,0,0.108,0,7.224,0,0.757,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:36:40,Ok,1,29.724,0,0.422,0,29.378,0,15.977,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:40:00,Ok,2,21.633,0,0.496,0,24.322,0,13.828,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:43:20,Ok,3,19.734,0,9.877,0,17.22,0,9.387,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:46:40,Ok,4,20.48,0,3.328,0,20.995,0,12.071,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:50:00,Ok,5,20.245,0,8.247,0,18.298,0,9.916,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  15:53:20,Ok,6,22.383,0,6.38,0,19.184,0,10.523,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  15:56:40,Ok,7,22.272,0,0.977,0,23.771,0,13.703,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  16:00:00,Ok,8,24.417,0,0.669,0,22.605,0,11.748,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:03:20,Ok,9,19.965,0,17.765,0,11.923,0,4.483,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:06:40,Ok,10,35.513,0,0.094,0,7.46,0,0.721,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:10:00,Ok,,36.449,0,0.088,0,7.481,0,0.861,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:13:20,Ok,,34.508,0,0.123,0,7.306,0,0.833,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:16:40,Ok,,34.091,0,0.141,0,7.323,0,0.862,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:20:00,Ok,1,28.771,0,0.476,0,29.245,0,15.924,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:23:20,Ok,2,21.301,0,0.391,0,24.594,0,13.975,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:26:40,Ok,3,18.925,0,9.685,0,17.325,0,9.428,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:30:00,Ok,4,20.243,0,3.23,0,21.164,0,12.015,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:33:20,Ok,5,19.816,0,8.145,0,18.216,0,9.98,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:36:40,Ok,6,21.834,0,6.191,0,19.255,0,10.602,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  16:40:00,Ok,7,21.381,0,0.89,0,23.879,0,13.791,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:43:20,Ok,8,23.906,0,0.59,0,22.862,0,11.998,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:46:40,Ok,9,19.453,0,17.655,0,11.99,0,4.517,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:50:00,Ok,10,34.63,0,0.082,0,7.269,0,0.866,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  16:53:20,Ok,,35.257,0,0.092,0,7.395,0,0.737,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  16:56:40,Ok,,32.77,0,0.129,0,7.229,0,0.399,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:00:00,Ok,,34.612,0,0.132,0,7.359,0,0.794,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:03:20,Ok,1,28.326,0,0.512,0,29.64,0,16.187,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:06:40,Ok,2,22.779,0,0.36,0,24.907,0,14.156,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:10:00,Ok,3,18.729,0,9.417,0,17.416,0,9.641,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:13:20,Ok,4,20.31,0,3.179,0,21.254,0,12.195,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:16:40,Ok,5,19.486,0,8.111,0,18.196,0,9.928,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:20:00,Ok,6,21.943,0,6.047,0,19.323,0,10.714,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:23:20,Ok,7,21.659,0,0.834,0,24.142,0,13.881,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:26:40,Ok,8,23.477,0,0.544,0,23.212,0,12.344,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.06  17:30:00,Ok,9,18.852,0,17.697,0,11.983,0,4.56,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:33:20,Ok,10,33.743,0,0.103,0,7.261,0,0.648,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:36:40,Ok,,35.098,0,0.091,0,7.282,0,0.732,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:40:00,Ok,,34.199,0,0.101,0,7.269,0,0.771,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:43:20,Ok,,33.47,0,0.098,0,7.176,0,0.812,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  17:46:40,Ok,1,28.316,0,0.599,0,29.811,0,16.29,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:50:00,Ok,2,20.811,0,0.319,0,24.852,0,14.421,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:53:20,Ok,3,18.292,0,9.207,0,17.558,0,9.801,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  17:56:40,Ok,4,20.352,0,3.093,0,21.479,0,12.226,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:00:00,Ok,5,19.191,0,8.125,0,18.241,0,9.946,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:03:20,Ok,6,21.281,0,5.891,0,19.348,0,10.746,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:06:40,Ok,7,22.392,0,0.771,0,24.324,0,13.977,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:10:00,Ok,8,24.596,0,0.567,0,24.264,0,12.74,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:13:20,Ok,9,19.313,0,17.647,0,12.149,0,4.683,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:16:40,Ok,10,33.173,0,0.109,0,7.307,0,0.759,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:20:00,Ok,,33.185,0,0.146,0,7.219,0,0.762,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:23:20,Ok,,33.131,0,0.114,0,7.148,0,0.841,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:26:40,Ok,,34.021,0,0.108,0,7.342,0,0.825,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:30:00,Ok,1,29.088,0,0.576,0,30.148,0,16.464,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:33:20,Ok,2,21.639,0,0.264,0,25.219,0,14.538,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:36:40,Ok,3,18.278,0,8.903,0,17.818,0,9.854,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:40:00,Ok,4,19.942,0,2.978,0,21.577,0,12.41,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:43:20,Ok,5,18.955,0,8.084,0,18.207,0,9.973,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:46:40,Ok,6,21.585,0,5.755,0,19.564,0,10.957,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:50:00,Ok,7,21.404,0,0.709,0,24.357,0,14.14,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  18:53:20,Ok,8,24.468,0,0.547,0,24.455,0,12.981,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  18:56:40,Ok,9,19.643,0,17.597,0,12.367,0,4.756,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:00:00,Ok,10,34.678,0,0.094,0,7.391,0,0.851,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:03:20,Ok,,33.857,0,0.116,0,7.288,0,0.884,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:06:40,Ok,,33.033,0,0.092,0,7.264,0,0.888,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:10:00,Ok,,32.747,0,0.115,0,7.25,0,0.929,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:13:20,Ok,1,29.594,0,0.515,0,30.99,0,16.921,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:16:40,Ok,2,20.862,0,0.224,0,25.352,0,14.518,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:20:00,Ok,3,18.989,0,8.658,0,18.095,0,10.018,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:23:20,Ok,4,19.149,0,2.847,0,21.547,0,12.576,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:26:40,Ok,5,19.695,0,8.112,0,18.32,0,9.951,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:30:00,Ok,6,21.988,0,5.608,0,19.71,0,10.933,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:33:20,Ok,7,21.438,0,0.646,0,24.588,0,14.194,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:36:40,Ok,8,24.862,0,0.557,0,24.856,0,13.203,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:40:00,Ok,9,19.383,0,17.552,0,12.514,0,4.779,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:43:20,Ok,10,34.789,0,0.09,0,7.465,0,0.758,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:46:40,Ok,,34.634,0,0.096,0,7.337,0,0.728,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  19:50:00,Ok,,34.788,0,0.094,0,7.456,0,0.795,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:53:20,Ok,,33.986,0,0.099,0,7.285,0,0.863,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  19:56:40,Ok,1,29.464,0,0.339,0,31.693,0,17.455,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  20:00:00,Ok,2,21.488,0,0.178,0,25.649,0,14.618,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  20:03:20,Ok,3,19.116,0,8.427,0,18.263,0,10.229,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  20:06:40,Ok,4,20.003,0,2.744,0,21.9,0,12.63,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:10:00,Ok,5,18.468,0,8.164,0,18.193,0,9.945,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:13:20,Ok,6,21.95,0,5.457,0,19.935,0,11.037,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:16:40,Ok,7,21.189,0,0.553,0,24.763,0,14.467,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:20:00,Ok,8,25.009,0,0.56,0,25.206,0,13.486,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:23:20,Ok,9,19.734,0,17.522,0,12.664,0,4.867,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:26:40,Ok,10,35.216,0,0.114,0,7.636,0,0.752,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:30:00,Ok,,32.665,0,0.12,0,7.366,0,0.32,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:33:20,Ok,,33.991,0,0.121,0,7.358,0,0.947,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.06  20:36:40,Ok,,33.419,0,0.115,0,7.415,0,0.904,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.06  20:40:00,Ok,1,29.58,0,0.368,0,31.678,0,17.498,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
